Symbol,Price~,Type,Strike,Expires,DTE,"Bid x Size","Ask x Size",Trade,Size,Side,Premium,Volume,"Open Int",IV,Delta,Code,*,Time
CVNA,322.92,Put,320,2026-02-20T16:30:00-06:00,0,"3.80 x 26","4.55 x 82",4.13,124,mid,51200,1157,1209,86.37%,-0.4103144758,SLAN,N/A,"09:34:25 ET"
XOM,149.75,Call,152.5,2026-02-20T16:30:00-06:00,0,"0.07 x 209","0.13 x 586",0.1,500,mid,5000,824,5978,24.81%,0.080304972457957,SLAN,N/A,"09:34:25 ET"
RDDT,146.535,Call,185,2026-03-20T16:30:00-05:00,28,"1.56 x 237","1.95 x 82",1.76,500,mid,88000,500,2681,69.23%,0.13453350633517,MLET,N/A,"09:34:26 ET"
RDDT,146.535,Call,155,2026-03-20T16:30:00-05:00,28,"7.45 x 239","8.75 x 681",8.05,447,mid,359800,500,2929,70.03%,0.42926871899234,MLET,N/A,"09:34:26 ET"
RDW,8.5,Put,11,2026-05-15T16:30:00-05:00,84,"3.60 x 933","3.80 x 638",3.6,314,bid,113000,315,271,119.29%,-0.5627236291,AUTO,SellToOpen,"09:34:26 ET"
GAU,2.98,Call,2.5,2026-02-20T16:30:00-06:00,0,"0.50 x 294","0.60 x 39",0.52,123,mid,6300,155,1936,307.11%,0.88122425850822,SLAN,N/A,"09:34:28 ET"
SMCI,31.75,Put,32,2026-02-20T16:30:00-06:00,0,"0.55 x 52","0.65 x 236",0.59,116,mid,6800,195,3704,62.77%,-0.5877934305,AUTO,N/A,"09:34:30 ET"
XOM,149.75,Call,160,2026-03-20T16:30:00-05:00,28,"1.80 x 500","1.85 x 383",1.8,500,bid,90000,2571,11846,31.31%,0.23776561132375,AUTO,N/A,"09:34:31 ET"
INTC,43.445,Call,44,2026-02-20T16:30:00-06:00,0,"0.29 x 1","0.30 x 1358",0.3,340,ask,10200,4500,12185,51.29%,0.32255778977293,SLAN,N/A,"09:34:32 ET"
MU,424.0701,Call,400,2026-02-27T16:30:00-06:00,7,"30.90 x 431","33.00 x 2",32.45,500,mid,1622500,527,3052,86.62%,0.7097952254884,MLAT,N/A,"09:34:33 ET"
MU,424.0701,Call,420,2026-02-20T16:30:00-06:00,0,"7.15 x 242","7.70 x 2",7.45,500,mid,372500,2590,9746,63.50%,0.62236966633444,MLAT,N/A,"09:34:33 ET"
JD,26.81,Put,25.5,2026-02-27T16:30:00-06:00,7,"0.12 x 786","0.18 x 1",0.12,998,bid,11900,1001,1722,37.57%,-0.1700766363,SLAN,N/A,"09:34:33 ET"
OWL,10.7799,Put,11,2026-03-20T16:30:00-05:00,28,"1.00 x 341","1.05 x 295",1.05,502,ask,52700,3059,20064,72.44%,-0.503749075,ISOI,N/A,"09:34:33 ET"
AMD,201.33,Call,202.5,2026-02-27T16:30:00-06:00,7,"5.80 x 2","5.85 x 350",5.85,350,ask,204700,836,1048,58.32%,0.49093148459107,AUTO,N/A,"09:34:33 ET"
MRVL,78.555,Call,75,2026-04-17T16:30:00-05:00,56,"10.00 x 115","10.45 x 380",10,115,bid,115000,125,1046,66.01%,0.62848714183405,AUTO,N/A,"09:34:33 ET"
PANW,153.32,Call,155,2026-02-27T16:30:00-06:00,7,"2.45 x 52","2.65 x 4",2.45,311,bid,76100,509,1539,40.52%,0.43890214885002,AUTO,N/A,"09:34:34 ET"
WMT,122.28,Put,127,2026-02-20T16:30:00-06:00,0,"4.60 x 100","4.80 x 67",4.71,180,mid,84700,388,7700,40.22%,-0.965032871,SLAN,N/A,"09:34:37 ET"
FF,4.18,Call,5,2026-03-20T16:30:00-05:00,28,"0.25 x 272","0.30 x 486",0.25,272,bid,6800,1007,14083,113.42%,0.33697553579194,AUTO,N/A,"09:34:38 ET"
COST,981.2501,Call,1000,2026-02-20T16:30:00-06:00,0,"0.50 x 149","0.90 x 138",0.5,149,bid,7400,424,1764,27.85%,0.097682546028612,AUTO,N/A,"09:34:38 ET"
COMP,10.46,Call,10,2026-02-20T16:30:00-06:00,0,"0.65 x 196","0.65 x 17",0.65,131,ask,8500,255,5807,177.10%,0.70397808804584,AUTO,N/A,"09:34:38 ET"
FIG,26.7239,Call,27,2026-02-20T16:30:00-06:00,0,"0.20 x 432","0.35 x 351",0.32,320,mid,10200,1309,6532,118.14%,0.44623979106323,SLAN,N/A,"09:34:38 ET"
SOFI,18.84,Put,20,2026-02-27T16:30:00-06:00,7,"1.15 x 3573","1.24 x 2",1.21,244,mid,29500,348,6762,58.28%,-0.7569100083,SLAN,N/A,"09:34:38 ET"
OPEN,5.38,Call,5,2026-02-20T16:30:00-06:00,0,"0.32 x 546","0.36 x 155",0.32,428,bid,13600,12856,30752,179.49%,0.79762747095631,SLAN,N/A,"09:34:40 ET"
OWL,10.7799,Put,11,2026-03-20T16:30:00-05:00,28,"1.00 x 342","1.10 x 1122",1.09,330,mid,35900,3059,20064,72.44%,-0.503749075,ISOI,N/A,"09:34:41 ET"
OWL,10.7799,Put,11,2026-03-20T16:30:00-05:00,28,"1.00 x 848","1.10 x 368",1.09,1551,mid,169000,3059,20064,72.44%,-0.503749075,SLAN,N/A,"09:34:42 ET"
GM,80.74,Call,85,2026-03-20T16:30:00-05:00,28,"1.27 x 168","1.33 x 3",1.33,114,ask,15100,135,14777,32.78%,0.30960817553424,AUTO,N/A,"09:34:42 ET"
SNDK,638.97,Put,600,2026-02-20T16:30:00-06:00,0,"1.60 x 5","1.65 x 36",1.6,144,bid,23000,740,3363,95.66%,-0.098059509,AUTO,N/A,"09:34:43 ET"
RBLX,61.02,Put,63,2026-02-20T16:30:00-06:00,0,"1.15 x 489","1.60 x 250",1.6,250,ask,40000,726,1538,36.96%,-0.9516881394,AUTO,N/A,"09:34:44 ET"
NEM,122.53,Call,130,2026-02-20T16:30:00-06:00,0,"0.25 x 250","0.37 x 334",0.25,250,bid,6200,501,5485,72.64%,0.060935706792694,AUTO,N/A,"09:34:48 ET"
RIG,6.2399,Call,6,2026-05-15T16:30:00-05:00,84,"0.89 x 100","1.00 x 275",0.9,200,mid,18000,200,19955,70.31%,0.59361766629128,AUTO,N/A,"09:34:48 ET"
BSX,75.08,Call,85,2026-04-17T16:30:00-05:00,56,"1.00 x 61","1.15 x 26",1.15,158,ask,18100,159,7658,34.77%,0.21140848279741,AUTO,N/A,"09:34:48 ET"
NVDA,188.0301,Call,192.5,2026-02-23T16:30:00-06:00,3,"0.40 x 1875","0.41 x 162",0.4,1875,bid,75000,4463,16302,28.38%,0.18703194405549,AUTO,N/A,"09:34:48 ET"
MGM,35.98,Put,36,2026-02-20T16:30:00-06:00,0,"0.01 x 785","0.38 x 400",0.38,400,ask,15200,400,742,49.80%,-0.5021822471,AUTO,N/A,"09:34:48 ET"
TSM,362.89,Put,290,2026-04-17T16:30:00-05:00,56,"3.60 x 388","4.75 x 583",4.15,150,mid,62200,150,3780,51.38%,-0.1082134937,SLFT,N/A,"09:34:50 ET"
NEM,122.53,Put,124,2026-02-20T16:30:00-06:00,0,"1.09 x 622","1.90 x 889",1.41,131,mid,18400,172,411,36.96%,-0.7286848261,MLET,N/A,"09:34:50 ET"
NEM,122.53,Put,125,2026-02-20T16:30:00-06:00,0,"1.45 x 665","2.20 x 407",1.91,131,mid,25000,189,695,0.00%,0,MLET,N/A,"09:34:50 ET"
CRSR,5.48,Call,5,2026-03-20T16:30:00-05:00,28,"0.80 x 72","0.95 x 463",0.85,500,mid,42500,501,336,98.83%,0.68509361878392,AUTO,ToOpen,"09:34:53 ET"
NVDA,188.0301,Put,105,2026-03-06T16:30:00-06:00,14,"0.04 x 202","0.06 x 119",0.05,3730,mid,18600,4642,4535,118.07%,-0.0041406074,AUTO,N/A,"09:34:59 ET"
PLTR,132.31,Call,130,2026-05-15T16:30:00-05:00,84,"16.45 x 290","16.55 x 20",16.45,290,bid,477000,309,2259,59.54%,0.59265482560169,AUTO,N/A,"09:35:00 ET"
ONDS,11.105,Call,11,2026-02-20T16:30:00-06:00,0,"0.20 x 301","0.23 x 634",0.2,300,bid,6000,1255,11148,106.21%,0.57986328372896,AUTO,N/A,"09:35:00 ET"
PLTR,132.31,Call,140,2026-02-20T16:30:00-06:00,0,"0.03 x 188","0.04 x 336",0.04,2097,ask,8300,3345,23104,58.23%,0.032245502393863,SLAN,N/A,"09:35:01 ET"
KLAR,13.47,Put,12.5,2026-03-20T16:30:00-05:00,28,"0.75 x 729","0.80 x 5",0.8,146,ask,11600,242,2746,80.60%,-0.3238672669,AUTO,N/A,"09:35:02 ET"
COIN,169.09,Put,165,2026-02-20T16:30:00-06:00,0,"0.89 x 120","0.97 x 1",0.89,120,bid,10600,481,2919,68.38%,-0.2390373367,AUTO,N/A,"09:35:02 ET"
MBLY,9.065,Call,9,2026-06-18T16:30:00-05:00,118,"1.23 x 260","1.27 x 12",1.27,180,ask,22800,400,873,58.30%,0.58844533702306,AUTO,N/A,"09:35:02 ET"
COIN,169.09,Call,175,2026-02-20T16:30:00-06:00,0,"0.39 x 11","0.45 x 126",0.45,126,ask,5600,1356,8484,70.37%,0.17911761618904,AUTO,N/A,"09:35:02 ET"
NVO,47.4,Call,47,2026-02-20T16:30:00-06:00,0,"0.68 x 111","0.88 x 113",0.8,200,mid,16000,761,2390,40.71%,0.65959194309281,MLET,N/A,"09:35:03 ET"
NVO,47.4,Call,46.5,2026-02-20T16:30:00-06:00,0,"1.11 x 105","1.33 x 84",1.21,200,mid,24200,759,760,43.91%,0.80281953998731,MLET,N/A,"09:35:03 ET"
ORCL,151.4604,Put,150,2026-02-20T16:30:00-06:00,0,"0.86 x 196","0.99 x 1",1,870,ask,87000,2544,12891,50.81%,-0.3511168068,ISOI,N/A,"09:35:04 ET"
CELH,47.5,Call,45,2026-02-20T16:30:00-06:00,0,"2.34 x 141","2.70 x 50",2.7,200,ask,54000,2294,10112,101.09%,0.85486396389531,AUTO,N/A,"09:35:06 ET"
ASTS,85.2636,Call,85,2026-02-20T16:30:00-06:00,0,"1.50 x 220","1.65 x 28",1.5,300,bid,45000,646,4293,92.41%,0.53607571977688,AUTO,N/A,"09:35:06 ET"
OPEN,5.38,Call,5,2026-02-20T16:30:00-06:00,0,"0.37 x 202","0.39 x 205",0.39,205,ask,7900,12856,30752,179.49%,0.79762747095631,AUTO,N/A,"09:35:07 ET"
OPEN,5.38,Call,4.5,2026-03-13T16:30:00-05:00,21,"0.62 x 4260","1.00 x 300",1,500,ask,50000,551,761,115.75%,0.78517339677922,AUTO,N/A,"09:35:07 ET"
WMT,122.28,Put,122,2026-02-20T16:30:00-06:00,0,"0.80 x 117","0.85 x 118",0.8,500,bid,40000,1740,2358,35.43%,-0.4453951602,ISOI,N/A,"09:35:07 ET"
OPEN,5.38,Call,5,2026-02-20T16:30:00-06:00,0,"0.37 x 1432","0.38 x 496",0.37,837,bid,30900,12856,30752,179.49%,0.79762747095631,AUTO,N/A,"09:35:10 ET"
GOOGL,309.7,Call,310,2026-02-20T16:30:00-06:00,0,"1.20 x 171","1.21 x 1",1.21,266,ask,32100,13427,12630,31.81%,0.48212352882374,AUTO,N/A,"09:35:10 ET"
APP,424.85,Call,450,2026-02-20T16:30:00-06:00,0,"0.50 x 80","0.60 x 10",0.53,300,mid,15900,960,7742,81.56%,0.091152413138079,SLAN,N/A,"09:35:10 ET"
NBIS,106.64,Put,100,2026-02-27T16:30:00-06:00,7,"3.45 x 109","3.70 x 366",3.7,299,ask,110600,382,1250,108.96%,-0.3065825685,AUTO,N/A,"09:35:11 ET"
SMCI,31.75,Call,31,2026-02-20T16:30:00-06:00,0,"0.87 x 20","0.90 x 84",0.9,141,ask,12600,253,7856,72.39%,0.74442267924801,AUTO,N/A,"09:35:13 ET"
APLD,30.9401,Put,30,2026-02-20T16:30:00-06:00,0,"0.27 x 200","0.33 x 529",0.27,200,bid,5400,328,5414,96.40%,-0.260162744,AUTO,N/A,"09:35:13 ET"
CZR,21.82,Call,19,2026-02-27T16:30:00-06:00,7,"2.30 x 679","3.45 x 464",2.87,110,mid,31500,110,257,61.33%,0.95353437322638,MLET,N/A,"09:35:14 ET"
CZR,21.82,Call,20,2026-02-27T16:30:00-06:00,7,"1.60 x 868","2.35 x 372",1.97,110,mid,21600,110,394,60.97%,0.86039525350837,MLET,N/A,"09:35:14 ET"
HAL,35.26,Put,34,2026-02-27T16:30:00-06:00,7,"0.34 x 500","0.52 x 1705",0.34,200,bid,6800,954,1842,43.10%,-0.2595335125,AUTO,N/A,"09:35:14 ET"
CCL,31.64,Put,31.5,2026-02-20T16:30:00-06:00,0,"0.28 x 1","0.28 x 271",0.28,271,ask,7500,401,585,52.89%,-0.4298982813,AUTO,N/A,"09:35:15 ET"
BRBR,18.83,Call,20,2026-05-15T16:30:00-05:00,84,"1.85 x 1357","2.10 x 110",2.1,110,ask,23100,116,2211,69.79%,0.50511032982517,AUTO,N/A,"09:35:15 ET"
GOOG,310.1899,Call,315,2026-02-20T16:30:00-06:00,0,"0.28 x 496","0.30 x 198",0.28,496,bid,13800,6767,6245,31.69%,0.17855885913156,AUTO,N/A,"09:35:16 ET"
GME,23.76,Call,21.5,2026-02-20T16:30:00-06:00,0,"1.94 x 772","2.36 x 58",2.15,120,mid,25800,120,1552,0.00%,0,MLET,N/A,"09:35:16 ET"
GME,23.76,Call,22,2026-03-20T16:30:00-05:00,28,"2.04 x 999","2.47 x 56",2.25,120,mid,27000,120,1511,47.65%,0.73724772587619,MLET,N/A,"09:35:16 ET"
BULL,5.93,Call,30,2028-01-21T16:30:00-06:00,700,"0.27 x 2","0.36 x 3417",0.32,166,mid,5300,500,20875,71.69%,0.14249235196602,SLAN,N/A,"09:35:16 ET"
BULL,5.93,Call,30,2028-01-21T16:30:00-06:00,700,"0.27 x 2","0.36 x 3417",0.33,332,mid,10900,500,20875,71.69%,0.14249235196602,SLAN,N/A,"09:35:16 ET"
COIN,169.09,Call,170,2026-02-20T16:30:00-06:00,0,"1.84 x 57","2.00 x 112",2,112,ask,22400,2435,10455,67.15%,0.44686569989042,AUTO,N/A,"09:35:18 ET"
CELH,47.5,Call,39,2026-03-06T16:30:00-06:00,14,"9.05 x 292","9.65 x 10",9.65,290,ask,279800,2560,16123,99.46%,0.86798332357188,AUTO,N/A,"09:35:21 ET"
NKE,65.225,Call,69,2026-02-27T16:30:00-06:00,7,"0.37 x 322","0.44 x 143",0.44,999,ask,43900,3019,674,41.22%,0.17012468648851,SLAN,N/A,"09:35:21 ET"
EQX,17.465,Call,17.5,2026-04-17T16:30:00-05:00,56,"1.80 x 503","1.80 x 399",1.8,399,ask,71800,1435,14146,63.22%,0.55515973872396,AUTO,N/A,"09:35:23 ET"
OPEN,5.38,Call,5.5,2026-02-20T16:30:00-06:00,0,"0.11 x 30","0.13 x 225",0.12,1897,mid,22700,14994,23155,162.86%,0.41400786002619,AUTO,N/A,"09:35:24 ET"
AMZN,205.7,Put,175,2026-05-15T16:30:00-05:00,84,"4.25 x 49","4.30 x 14",4.25,1299,bid,552000,1381,2777,42.02%,-0.1736650734,AUTO,N/A,"09:35:24 ET"
WMT,122.28,Put,122,2026-02-27T16:30:00-06:00,7,"1.97 x 75","2.07 x 30",2,250,mid,50000,1187,1554,31.36%,-0.4662075138,SLAN,N/A,"09:35:24 ET"
WMT,122.28,Call,125,2026-02-27T16:30:00-06:00,7,"1.08 x 152","1.16 x 96",1.08,152,bid,16400,326,877,31.00%,0.31621315050747,AUTO,N/A,"09:35:25 ET"
CELH,47.5,Call,39,2026-03-06T16:30:00-06:00,14,"9.05 x 361","9.65 x 10",9.65,282,ask,272100,2560,16123,99.46%,0.86798332357188,AUTO,N/A,"09:35:26 ET"
WULF,15.3468,Call,8,2026-02-20T16:30:00-06:00,0,"6.55 x 1501","7.95 x 1286",7.21,200,mid,144200,500,7248,0.00%,0,MLET,N/A,"09:35:26 ET"
WULF,15.3468,Call,8,2026-03-20T16:30:00-05:00,28,"6.60 x 2176","8.00 x 1693",7.33,200,mid,146600,500,11288,0.00%,0,MLET,N/A,"09:35:26 ET"
OPEN,5.38,Call,5,2026-02-20T16:30:00-06:00,0,"0.38 x 16","0.40 x 1240",0.41,183,ask,7500,12856,30752,179.49%,0.79762747095631,MLET,N/A,"09:35:26 ET"
TSLA,409.375,Call,410,2026-02-23T16:30:00-06:00,3,"4.70 x 103","4.80 x 7",4.7,426,bid,200200,2358,1063,35.02%,0.49091848347984,AUTO,N/A,"09:35:26 ET"
PLTR,132.31,Call,150,2026-02-27T16:30:00-06:00,7,"0.25 x 250","0.26 x 174",0.25,250,bid,6200,416,10035,56.31%,0.059215830222905,AUTO,N/A,"09:35:29 ET"
INTC,43.445,Call,44,2026-02-20T16:30:00-06:00,0,"0.29 x 607","0.31 x 261",0.29,646,bid,18700,4500,12185,51.29%,0.32255778977293,AUTO,N/A,"09:35:32 ET"
XOM,149.75,Call,160,2026-03-20T16:30:00-05:00,28,"1.79 x 500","1.84 x 162",1.79,500,bid,89500,2571,11846,31.31%,0.23776561132375,AUTO,N/A,"09:35:33 ET"
FIVN,18.235,Call,20,2026-03-20T16:30:00-05:00,28,"0.60 x 30","0.80 x 104",0.75,150,mid,11200,370,952,71.40%,0.36156281633853,SLFT,N/A,"09:35:35 ET"
RDDT,146.535,Call,136,2026-02-20T16:30:00-06:00,0,"8.80 x 298","12.00 x 188",10.75,200,mid,215000,200,652,95.38%,0.93726779596184,MLAT,N/A,"09:35:36 ET"
RDDT,146.535,Call,144,2026-02-20T16:30:00-06:00,0,"2.78 x 48","4.45 x 425",3.53,200,mid,70600,202,663,66.51%,0.70025534232638,MLAT,N/A,"09:35:36 ET"
RDDT,146.535,Call,152.5,2026-02-27T16:30:00-06:00,7,"3.00 x 310","3.85 x 530",3.43,200,mid,68600,200,533,71.52%,0.36454359499878,MLAT,N/A,"09:35:36 ET"
RDDT,146.535,Call,147,2026-02-27T16:30:00-06:00,7,"5.05 x 60","6.25 x 493",5.65,200,mid,113000,202,434,74.92%,0.51119191914555,MLAT,N/A,"09:35:36 ET"
WU,9.21,Put,9,2026-09-18T16:30:00-05:00,210,"1.10 x 40","1.10 x 40",1.1,200,ask,22000,250,542,39.60%,-0.4314869166,AUTO,N/A,"09:35:36 ET"
GOOG,310.1899,Call,300,2026-02-27T16:30:00-06:00,7,"11.80 x 63","12.00 x 387",12,204,ask,244800,562,3025,39.54%,0.74189430544341,ISOI,N/A,"09:35:37 ET"
GOOG,310.1899,Call,300,2026-02-27T16:30:00-06:00,7,"11.85 x 40","12.00 x 296",12,296,ask,355200,562,3025,39.54%,0.74189430544341,AUTO,N/A,"09:35:37 ET"
PYPL,42.0769,Call,41.5,2026-02-20T16:30:00-06:00,0,"0.58 x 302","0.65 x 200",0.65,200,ask,13000,255,3980,42.76%,0.73737580231399,AUTO,N/A,"09:35:39 ET"
AFL,112.5748,Put,95,2026-05-15T16:30:00-05:00,84,"0.50 x 264","0.75 x 133",0.75,133,ask,9900,133,175,29.20%,-0.0955349246,AUTO,N/A,"09:35:39 ET"
PLTR,132.31,Call,142,2026-02-20T16:30:00-06:00,0,"0.02 x 476","0.03 x 44",0.03,2489,ask,7400,2671,6962,61.12%,0.013689095430252,SLAN,N/A,"09:35:40 ET"
NVO,47.4,Put,50,2026-04-17T16:30:00-05:00,56,"5.00 x 194","5.15 x 35",5.15,236,ask,121500,271,18789,51.31%,-0.5629986408,AUTO,N/A,"09:35:41 ET"
RGTI,16.295,Call,17,2026-02-27T16:30:00-06:00,7,"0.35 x 1841","0.67 x 600",0.6,154,mid,9200,156,757,98.49%,0.40621893486858,SLAN,N/A,"09:35:41 ET"
SOFI,18.84,Call,45,2026-12-18T16:30:00-06:00,301,"0.46 x 4934","0.94 x 6642",0.66,195,mid,12800,196,3526,67.41%,0.14279289482276,SLAN,N/A,"09:35:42 ET"
MRNA,49.63,Call,55,2026-04-17T16:30:00-05:00,56,"4.20 x 2","4.30 x 21",4.3,105,ask,45100,116,9617,77.77%,0.43394748146459,AUTO,N/A,"09:35:43 ET"
HOOD,77.305,Call,77,2026-02-20T16:30:00-06:00,0,"1.13 x 280","1.22 x 200",1.22,200,ask,24400,3697,7999,57.86%,0.55954018879889,AUTO,N/A,"09:35:44 ET"
T,27.625,Call,28,2026-03-20T16:30:00-05:00,28,"0.57 x 624","0.59 x 106",0.59,106,ask,6200,123,13686,24.29%,0.43157363816122,AUTO,N/A,"09:35:45 ET"
MBLY,9.065,Call,9,2026-06-18T16:30:00-05:00,118,"1.24 x 32","1.27 x 200",1.27,200,ask,25400,400,873,58.30%,0.58844533702306,AUTO,N/A,"09:35:46 ET"
CRML,9.3201,Call,10,2026-05-15T16:30:00-05:00,84,"1.75 x 1005","2.00 x 133",1.83,1150,mid,210400,1155,4795,121.52%,0.57350955158513,MLET,N/A,"09:35:46 ET"
IREN,43.05,Call,20,2026-02-20T16:30:00-06:00,0,"21.90 x 920","23.20 x 186",23.18,230,mid,533100,518,1107,775.65%,0.98230254707909,AUTO,N/A,"09:35:46 ET"
ET,18.9,Call,19,2026-03-20T16:30:00-05:00,28,"0.45 x 10","0.50 x 37",0.5,500,ask,25000,513,64639,24.78%,0.47016511298481,SLFT,N/A,"09:35:47 ET"
IREN,43.05,Call,20,2026-02-20T16:30:00-06:00,0,"21.90 x 774","23.20 x 186",23.18,186,mid,431100,518,1107,775.65%,0.98230254707909,AUTO,N/A,"09:35:48 ET"
GOOG,310.1899,Call,315,2026-02-20T16:30:00-06:00,0,"0.36 x 200","0.38 x 101",0.36,200,bid,7200,6767,6245,31.69%,0.17855885913156,AUTO,N/A,"09:35:50 ET"
GOSS,2.0907,Call,2,2026-03-20T16:30:00-05:00,28,"1.20 x 287","1.45 x 531",1.33,400,mid,53200,427,14729,643.87%,0.82070886428335,MLAT,N/A,"09:35:52 ET"
GOSS,2.0907,Call,5,2026-03-20T16:30:00-05:00,28,"0.50 x 942","0.75 x 132",0.61,400,mid,24400,405,16897,528.90%,0.555290240044,MLAT,N/A,"09:35:52 ET"
TSM,362.89,Put,270,2026-04-17T16:30:00-05:00,56,"2.24 x 119","2.24 x 150",2.24,150,ask,33600,150,2969,53.57%,-0.0624094583,AUTO,N/A,"09:35:54 ET"
OWL,10.7799,Put,10.5,2026-02-20T16:30:00-06:00,0,"0.30 x 1017","0.35 x 1",0.3,500,bid,15000,1857,1235,154.85%,-0.3571899124,AUTO,N/A,"09:35:55 ET"
OPEN,5.38,Call,5.5,2026-02-27T16:30:00-06:00,7,"0.26 x 20","0.29 x 1952",0.29,988,ask,28600,2971,7235,111.58%,0.4756778528744,AUTO,N/A,"09:35:55 ET"
RKT,18.02,Call,22,2026-03-20T16:30:00-05:00,28,"0.36 x 1342","0.48 x 262",0.41,200,mid,8200,216,29566,76.50%,0.20531598143094,AUTO,N/A,"09:35:55 ET"
DPZ,383.09,Put,350,2026-03-20T16:30:00-05:00,28,"1.30 x 252","4.40 x 180",4.4,180,ask,79200,180,1003,39.17%,-0.1842249146,AUTO,N/A,"09:35:56 ET"
SNDK,638.97,Put,630,2026-02-20T16:30:00-06:00,0,"7.50 x 300","8.90 x 137",7.5,300,bid,225000,478,490,91.86%,-0.3737790236,AUTO,N/A,"09:35:56 ET"
GOOG,310.1899,Call,315,2026-02-20T16:30:00-06:00,0,"0.36 x 13","0.38 x 1",0.36,300,bid,10800,6767,6245,31.69%,0.17855885913156,SLFT,N/A,"09:35:57 ET"
WULF,15.3468,Call,13.5,2026-02-20T16:30:00-06:00,0,"1.36 x 1546","2.08 x 1053",1.82,2499,mid,454800,2500,8098,0.00%,0,SLAN,N/A,"09:35:59 ET"
NKE,65.225,Call,66,2026-02-20T16:30:00-06:00,0,"0.49 x 113","0.52 x 469",0.49,113,bid,5500,747,6343,53.86%,0.34198490765607,AUTO,N/A,"09:36:01 ET"
SNDK,638.97,Call,690,2026-02-20T16:30:00-06:00,0,"0.85 x 109","1.00 x 18",0.85,109,bid,9200,244,796,92.55%,0.058018622718734,AUTO,N/A,"09:36:03 ET"
ATAI,3.925,Call,5,2026-03-20T16:30:00-05:00,28,"0.15 x 502","0.30 x 4",0.2,1000,mid,20000,1000,1383,119.60%,0.28883132445866,AUTO,N/A,"09:36:04 ET"
ASST,8.26,Put,10.5,2026-02-20T16:30:00-06:00,0,"2.50 x 41","2.72 x 2",2.5,517,bid,129200,595,651,522.98%,-0.7724775904,AUTO,N/A,"09:36:05 ET"
CRWV,92.405,Call,92,2026-02-20T16:30:00-06:00,0,"1.75 x 200","1.94 x 14",1.75,200,bid,35000,683,956,82.91%,0.55005437845929,AUTO,N/A,"09:36:06 ET"
META,646.66,Call,660,2026-02-20T16:30:00-06:00,0,"0.27 x 18","0.30 x 12",0.3,200,ask,6000,735,4957,28.94%,0.089371576884533,MLET,N/A,"09:36:08 ET"
PLTR,132.31,Call,141,2026-02-20T16:30:00-06:00,0,"0.03 x 345","0.04 x 4",0.04,2500,ask,10000,5504,8047,59.21%,0.020233316230585,SLAN,N/A,"09:36:08 ET"
CDE,24,Call,30,2026-08-21T16:30:00-05:00,182,"3.80 x 66","4.30 x 2412",3.99,279,mid,111300,311,3501,89.65%,0.48394737403053,SLAN,N/A,"09:36:11 ET"
"Downloaded from Barchart.com as of 02-22-2026 08:19am CST"
